date	region_code	confirmed_addition
2020-12-23	Kronoberg	246
2020-12-22	Kronoberg	244
2020-12-21	Kronoberg	13
2020-12-20	Kronoberg	22
2020-12-19	Kronoberg	188
2020-12-18	Kronoberg	182
2020-12-17	Kronoberg	154
2020-12-16	Kronoberg	315
2020-12-15	Kronoberg	57
2020-12-14	Kronoberg	20
2020-12-13	Kronoberg	8
2020-12-12	Kronoberg	150
2020-12-11	Kronoberg	151
2020-12-10	Kronoberg	92
2020-12-09	Kronoberg	177
2020-12-08	Kronoberg	124
2020-12-07	Kronoberg	9
2020-12-06	Kronoberg	8
2020-12-05	Kronoberg	107
2020-12-04	Kronoberg	88
2020-12-03	Kronoberg	86
2020-12-02	Kronoberg	111
2020-12-01	Kronoberg	133
2020-11-30	Kronoberg	9
2020-11-29	Kronoberg	82
2020-11-28	Kronoberg	37
2020-11-27	Kronoberg	160
2020-11-26	Kronoberg	28
2020-11-25	Kronoberg	185
2020-11-24	Kronoberg	72
2020-11-23	Kronoberg	59
2020-11-22	Kronoberg	83
2020-11-21	Kronoberg	0
2020-11-20	Kronoberg	112
2020-11-19	Kronoberg	143
2020-11-18	Kronoberg	139
2020-11-17	Kronoberg	31
2020-11-16	Kronoberg	47
2020-11-15	Kronoberg	39
2020-11-14	Kronoberg	151
2020-11-13	Kronoberg	154
2020-11-12	Kronoberg	160
2020-11-11	Kronoberg	176
2020-11-10	Kronoberg	21
2020-11-09	Kronoberg	24
2020-11-08	Kronoberg	95
2020-11-07	Kronoberg	161
2020-11-06	Kronoberg	80
2020-11-05	Kronoberg	222
2020-11-04	Kronoberg	84
2020-11-03	Kronoberg	46
2020-11-02	Kronoberg	18
2020-11-01	Kronoberg	21
2020-10-31	Kronoberg	69
2020-10-30	Kronoberg	86
2020-10-29	Kronoberg	124
2020-10-28	Kronoberg	84
2020-10-27	Kronoberg	78
2020-10-26	Kronoberg	4
2020-10-25	Kronoberg	2
2020-10-24	Kronoberg	105
2020-10-23	Kronoberg	60
2020-10-22	Kronoberg	39
2020-10-21	Kronoberg	45
2020-10-20	Kronoberg	53
2020-10-19	Kronoberg	8
2020-10-18	Kronoberg	2
2020-10-17	Kronoberg	33
2020-10-16	Kronoberg	18
2020-10-15	Kronoberg	25
2020-10-14	Kronoberg	19
2020-10-13	Kronoberg	22
2020-10-12	Kronoberg	2
2020-10-11	Kronoberg	0
2020-10-10	Kronoberg	12
2020-10-09	Kronoberg	8
2020-10-08	Kronoberg	14
2020-10-07	Kronoberg	22
2020-10-06	Kronoberg	12
2020-10-05	Kronoberg	1
2020-10-04	Kronoberg	0
2020-10-03	Kronoberg	10
2020-10-02	Kronoberg	4
2020-10-01	Kronoberg	23
2020-09-30	Kronoberg	16
2020-09-29	Kronoberg	23
2020-09-28	Kronoberg	0
2020-09-27	Kronoberg	1
2020-09-26	Kronoberg	17
2020-09-25	Kronoberg	26
2020-09-24	Kronoberg	19
2020-09-23	Kronoberg	18
2020-09-22	Kronoberg	28
2020-09-21	Kronoberg	3
2020-09-20	Kronoberg	8
2020-09-19	Kronoberg	15
2020-09-18	Kronoberg	15
2020-09-17	Kronoberg	7
2020-09-16	Kronoberg	11
2020-09-15	Kronoberg	20
2020-09-14	Kronoberg	12
2020-09-13	Kronoberg	2
2020-09-12	Kronoberg	5
2020-09-11	Kronoberg	10
2020-09-10	Kronoberg	11
2020-09-09	Kronoberg	14
2020-09-08	Kronoberg	13
2020-09-07	Kronoberg	5
2020-09-06	Kronoberg	0
2020-09-05	Kronoberg	8
2020-09-04	Kronoberg	6
2020-09-03	Kronoberg	8
2020-09-02	Kronoberg	8
2020-09-01	Kronoberg	7
2020-08-31	Kronoberg	1
2020-08-30	Kronoberg	0
2020-08-29	Kronoberg	4
2020-08-28	Kronoberg	13
2020-08-27	Kronoberg	4
2020-08-26	Kronoberg	7
2020-08-25	Kronoberg	15
2020-08-24	Kronoberg	0
2020-08-23	Kronoberg	2
2020-08-22	Kronoberg	7
2020-08-21	Kronoberg	3
2020-08-20	Kronoberg	14
2020-08-19	Kronoberg	10
2020-08-18	Kronoberg	7
2020-08-17	Kronoberg	3
2020-08-16	Kronoberg	3
2020-08-15	Kronoberg	5
2020-08-14	Kronoberg	16
2020-08-13	Kronoberg	10
2020-08-12	Kronoberg	24
2020-08-11	Kronoberg	21
2020-08-10	Kronoberg	11
2020-08-09	Kronoberg	1
2020-08-08	Kronoberg	10
2020-08-07	Kronoberg	17
2020-08-06	Kronoberg	20
2020-08-05	Kronoberg	5
2020-08-04	Kronoberg	7
2020-08-03	Kronoberg	2
2020-08-02	Kronoberg	2
2020-08-01	Kronoberg	2
2020-07-31	Kronoberg	8
2020-07-30	Kronoberg	4
2020-07-29	Kronoberg	8
2020-07-28	Kronoberg	4
2020-07-27	Kronoberg	0
2020-07-26	Kronoberg	0
2020-07-25	Kronoberg	1
2020-07-24	Kronoberg	2
2020-07-23	Kronoberg	8
2020-07-22	Kronoberg	6
2020-07-21	Kronoberg	2
2020-07-20	Kronoberg	0
2020-07-19	Kronoberg	1
2020-07-18	Kronoberg	7
2020-07-17	Kronoberg	8
2020-07-16	Kronoberg	1
2020-07-15	Kronoberg	4
2020-07-14	Kronoberg	5
2020-07-13	Kronoberg	1
2020-07-12	Kronoberg	1
2020-07-11	Kronoberg	4
2020-07-10	Kronoberg	4
2020-07-09	Kronoberg	3
2020-07-08	Kronoberg	5
2020-07-07	Kronoberg	0
2020-07-06	Kronoberg	2
2020-07-05	Kronoberg	0
2020-07-04	Kronoberg	0
2020-07-03	Kronoberg	1
2020-07-02	Kronoberg	4
2020-07-01	Kronoberg	2
2020-06-30	Kronoberg	3
2020-06-29	Kronoberg	0
2020-06-28	Kronoberg	4
2020-06-27	Kronoberg	2
2020-06-26	Kronoberg	5
2020-06-25	Kronoberg	6
2020-06-24	Kronoberg	2
2020-06-23	Kronoberg	6
2020-06-22	Kronoberg	0
2020-06-21	Kronoberg	1
2020-06-20	Kronoberg	3
2020-06-19	Kronoberg	5
2020-06-18	Kronoberg	8
2020-06-17	Kronoberg	4
2020-06-16	Kronoberg	12
2020-06-15	Kronoberg	1
2020-06-14	Kronoberg	2
2020-06-13	Kronoberg	15
2020-06-12	Kronoberg	12
2020-06-11	Kronoberg	13
2020-06-10	Kronoberg	11
2020-06-09	Kronoberg	15
2020-06-08	Kronoberg	5
2020-06-07	Kronoberg	11
2020-06-06	Kronoberg	3
2020-06-05	Kronoberg	20
2020-06-04	Kronoberg	11
2020-06-03	Kronoberg	12
2020-06-02	Kronoberg	18
2020-06-01	Kronoberg	6
2020-05-31	Kronoberg	10
2020-05-30	Kronoberg	12
2020-05-29	Kronoberg	11
2020-05-28	Kronoberg	20
2020-05-27	Kronoberg	32
2020-05-26	Kronoberg	12
2020-05-25	Kronoberg	8
2020-05-24	Kronoberg	11
2020-05-23	Kronoberg	18
2020-05-22	Kronoberg	13
2020-05-21	Kronoberg	18
2020-05-20	Kronoberg	20
2020-05-19	Kronoberg	27
2020-05-18	Kronoberg	8
2020-05-17	Kronoberg	7
2020-05-16	Kronoberg	16
2020-05-15	Kronoberg	23
2020-05-14	Kronoberg	18
2020-05-13	Kronoberg	31
2020-05-12	Kronoberg	28
2020-05-11	Kronoberg	6
2020-05-10	Kronoberg	6
2020-05-09	Kronoberg	21
2020-05-08	Kronoberg	26
2020-05-07	Kronoberg	34
2020-05-06	Kronoberg	22
2020-05-05	Kronoberg	34
2020-05-04	Kronoberg	4
2020-05-03	Kronoberg	10
2020-05-02	Kronoberg	12
2020-05-01	Kronoberg	15
2020-04-30	Kronoberg	12
2020-04-29	Kronoberg	14
2020-04-28	Kronoberg	21
2020-04-27	Kronoberg	7
2020-04-26	Kronoberg	4
2020-04-25	Kronoberg	21
2020-04-24	Kronoberg	2
2020-04-23	Kronoberg	25
2020-04-22	Kronoberg	13
2020-04-21	Kronoberg	14
2020-04-20	Kronoberg	9
2020-04-19	Kronoberg	11
2020-04-18	Kronoberg	21
2020-04-17	Kronoberg	12
2020-04-16	Kronoberg	10
2020-04-15	Kronoberg	12
2020-04-14	Kronoberg	6
2020-04-13	Kronoberg	3
2020-04-12	Kronoberg	4
2020-04-11	Kronoberg	10
2020-04-10	Kronoberg	4
2020-04-09	Kronoberg	5
2020-04-08	Kronoberg	7
2020-04-07	Kronoberg	14
2020-04-06	Kronoberg	3
2020-04-05	Kronoberg	2
2020-04-04	Kronoberg	3
2020-04-03	Kronoberg	2
2020-04-02	Kronoberg	7
2020-04-01	Kronoberg	1
2020-03-31	Kronoberg	5
2020-03-30	Kronoberg	1
2020-03-29	Kronoberg	4
2020-03-28	Kronoberg	2
2020-03-27	Kronoberg	4
2020-03-26	Kronoberg	2
2020-03-25	Kronoberg	1
2020-03-24	Kronoberg	2
2020-03-23	Kronoberg	0
2020-03-22	Kronoberg	0
2020-03-21	Kronoberg	0
2020-03-20	Kronoberg	0
2020-03-19	Kronoberg	1
2020-03-18	Kronoberg	1
2020-03-17	Kronoberg	1
2020-03-16	Kronoberg	0
2020-03-15	Kronoberg	1
2020-03-14	Kronoberg	1
2020-03-13	Kronoberg	3
2020-03-12	Kronoberg	2
2020-03-11	Kronoberg	7
2020-03-10	Kronoberg	1
2020-03-09	Kronoberg	0
2020-03-08	Kronoberg	0
2020-03-07	Kronoberg	0
2020-03-06	Kronoberg	0
2020-03-05	Kronoberg	0
2020-03-04	Kronoberg	0
2020-03-03	Kronoberg	0
2020-03-02	Kronoberg	0
2020-03-01	Kronoberg	0
2020-02-29	Kronoberg	0
2020-02-28	Kronoberg	0
2020-02-27	Kronoberg	0
2020-02-26	Kronoberg	0
2020-02-25	Kronoberg	0
2020-02-24	Kronoberg	0
2020-02-23	Kronoberg	0
2020-02-22	Kronoberg	0
2020-02-21	Kronoberg	0
2020-02-20	Kronoberg	0
2020-02-19	Kronoberg	0
2020-02-18	Kronoberg	0
2020-02-17	Kronoberg	0
2020-02-16	Kronoberg	0
2020-02-15	Kronoberg	0
2020-02-14	Kronoberg	0
2020-02-13	Kronoberg	0
2020-02-12	Kronoberg	0
2020-02-11	Kronoberg	0
2020-02-10	Kronoberg	0
2020-02-09	Kronoberg	0
2020-02-08	Kronoberg	0
2020-02-07	Kronoberg	0
2020-02-06	Kronoberg	0
2020-02-05	Kronoberg	0
2020-02-04	Kronoberg	0
2021-02-18	Norrbotten	180
2021-02-17	Norrbotten	172
2021-02-16	Norrbotten	109
2021-02-15	Norrbotten	17
2021-02-14	Norrbotten	35
2021-02-13	Norrbotten	65
2021-02-12	Norrbotten	84
2021-02-11	Norrbotten	85
2021-02-10	Norrbotten	104
2021-02-09	Norrbotten	53
2021-02-08	Norrbotten	59
2021-02-07	Norrbotten	18
2021-02-06	Norrbotten	86
2021-02-05	Norrbotten	31
2021-02-04	Norrbotten	86
2021-02-03	Norrbotten	164
2021-02-02	Norrbotten	42
2021-02-01	Norrbotten	33
2021-01-31	Norrbotten	10
2021-01-30	Norrbotten	60
2021-01-29	Norrbotten	57
2021-01-28	Norrbotten	85
2021-01-27	Norrbotten	116
2021-01-26	Norrbotten	79
2021-01-25	Norrbotten	56
2021-01-24	Norrbotten	18
2021-01-23	Norrbotten	50
2021-01-22	Norrbotten	82
2021-01-21	Norrbotten	137
2021-01-20	Norrbotten	142
2021-01-19	Norrbotten	57
2021-01-18	Norrbotten	92
2021-01-17	Norrbotten	11
2021-01-16	Norrbotten	98
2021-01-15	Norrbotten	57
2021-01-14	Norrbotten	110
2021-01-13	Norrbotten	153
2021-01-12	Norrbotten	88
2021-01-11	Norrbotten	119
2021-01-10	Norrbotten	22
2021-01-09	Norrbotten	149
2021-01-08	Norrbotten	36
2021-01-07	Norrbotten	44
2021-01-06	Norrbotten	203
2021-01-05	Norrbotten	57
2021-01-04	Norrbotten	28
2021-01-03	Norrbotten	30
2021-01-02	Norrbotten	20
2021-01-01	Norrbotten	43
2020-12-31	Norrbotten	224
2020-12-30	Norrbotten	39
2020-12-29	Norrbotten	35
2020-12-28	Norrbotten	124
2020-12-27	Norrbotten	136
2020-12-26	Norrbotten	30
2020-12-25	Norrbotten	38
2020-12-24	Norrbotten	16
2020-12-23	Norrbotten	97
2020-12-22	Norrbotten	44
2020-12-21	Norrbotten	69
2020-12-20	Norrbotten	4
2020-12-19	Norrbotten	120
2020-12-18	Norrbotten	29
2020-12-17	Norrbotten	111
2020-12-16	Norrbotten	163
2020-12-15	Norrbotten	54
2020-12-14	Norrbotten	79
2020-12-13	Norrbotten	7
2020-12-12	Norrbotten	76
2020-12-11	Norrbotten	230
2020-12-10	Norrbotten	121
2020-12-09	Norrbotten	57
2020-12-08	Norrbotten	57
2020-12-07	Norrbotten	167
2020-12-06	Norrbotten	13
2020-12-05	Norrbotten	113
2020-12-04	Norrbotten	98
2020-12-03	Norrbotten	204
2020-12-02	Norrbotten	64
2020-12-01	Norrbotten	45
2020-11-30	Norrbotten	141
2020-11-29	Norrbotten	11
2020-11-28	Norrbotten	72
2020-11-27	Norrbotten	110
2020-11-26	Norrbotten	229
2020-11-25	Norrbotten	155
2020-11-24	Norrbotten	114
2020-11-23	Norrbotten	213
2020-11-22	Norrbotten	65
2020-11-21	Norrbotten	146
2020-11-20	Norrbotten	123
2020-11-19	Norrbotten	130
2020-11-18	Norrbotten	92
2020-11-17	Norrbotten	138
2020-11-16	Norrbotten	42
2020-11-15	Norrbotten	13
2020-11-14	Norrbotten	69
2020-11-13	Norrbotten	110
2020-11-12	Norrbotten	133
2020-11-11	Norrbotten	97
2020-11-10	Norrbotten	64
2020-11-09	Norrbotten	103
2020-11-08	Norrbotten	6
2020-11-07	Norrbotten	127
2020-11-06	Norrbotten	118
2020-11-05	Norrbotten	90
2020-11-04	Norrbotten	93
2020-11-03	Norrbotten	30
2020-11-02	Norrbotten	74
2020-11-01	Norrbotten	3
2020-10-31	Norrbotten	8
2020-10-30	Norrbotten	55
2020-10-29	Norrbotten	104
2020-10-28	Norrbotten	28
2020-10-27	Norrbotten	23
2020-10-26	Norrbotten	5
2020-10-25	Norrbotten	4
2020-10-24	Norrbotten	6
2020-10-23	Norrbotten	27
2020-10-22	Norrbotten	32
2020-10-21	Norrbotten	30
2020-10-20	Norrbotten	11
2020-10-19	Norrbotten	15
2020-10-18	Norrbotten	5
2020-10-17	Norrbotten	20
2020-10-16	Norrbotten	21
2020-10-15	Norrbotten	29
2020-10-14	Norrbotten	5
2020-10-13	Norrbotten	9
2020-10-12	Norrbotten	3
2020-10-11	Norrbotten	1
2020-10-10	Norrbotten	4
2020-10-09	Norrbotten	38
2020-10-08	Norrbotten	12
2020-10-07	Norrbotten	19
2020-10-06	Norrbotten	9
2020-10-05	Norrbotten	13
2020-10-04	Norrbotten	0
2020-10-03	Norrbotten	3
2020-10-02	Norrbotten	21
2020-10-01	Norrbotten	9
2020-09-30	Norrbotten	9
2020-09-29	Norrbotten	13
2020-09-28	Norrbotten	19
2020-09-27	Norrbotten	0
2020-09-26	Norrbotten	0
2020-09-25	Norrbotten	11
2020-09-24	Norrbotten	7
2020-09-23	Norrbotten	1
2020-09-22	Norrbotten	7
2020-09-21	Norrbotten	2
2020-09-20	Norrbotten	1
2020-09-19	Norrbotten	4
2020-09-18	Norrbotten	1
2020-09-17	Norrbotten	3
2020-09-16	Norrbotten	1
2020-09-15	Norrbotten	2
2020-09-14	Norrbotten	3
2020-09-13	Norrbotten	1
2020-09-12	Norrbotten	0
2020-09-11	Norrbotten	3
2020-09-10	Norrbotten	0
2020-09-09	Norrbotten	0
2020-09-08	Norrbotten	3
2020-09-07	Norrbotten	0
2020-09-06	Norrbotten	0
2020-09-05	Norrbotten	0
2020-09-04	Norrbotten	1
2020-09-03	Norrbotten	0
2020-09-02	Norrbotten	2
2020-09-01	Norrbotten	2
2020-08-31	Norrbotten	0
2020-08-30	Norrbotten	0
2020-08-29	Norrbotten	0
2020-08-28	Norrbotten	1
2020-08-27	Norrbotten	6
2020-08-26	Norrbotten	0
2020-08-25	Norrbotten	1
2020-08-24	Norrbotten	2
2020-08-23	Norrbotten	0
2020-08-22	Norrbotten	0
2020-08-21	Norrbotten	1
2020-08-20	Norrbotten	0
2020-08-19	Norrbotten	1
2020-08-18	Norrbotten	4
2020-08-17	Norrbotten	1
2020-08-16	Norrbotten	0
2020-08-15	Norrbotten	3
2020-08-14	Norrbotten	5
2020-08-13	Norrbotten	3
2020-08-12	Norrbotten	4
2020-08-11	Norrbotten	5
2020-08-10	Norrbotten	4
2020-08-09	Norrbotten	0
2020-08-08	Norrbotten	0
2020-08-07	Norrbotten	8
2020-08-06	Norrbotten	3
2020-08-05	Norrbotten	2
2020-08-04	Norrbotten	7
2020-08-03	Norrbotten	4
2020-08-02	Norrbotten	1
2020-08-01	Norrbotten	0
2020-07-31	Norrbotten	3
2020-07-30	Norrbotten	4
2020-07-29	Norrbotten	6
2020-07-28	Norrbotten	10
2020-07-27	Norrbotten	1
2020-07-26	Norrbotten	0
2020-07-25	Norrbotten	5
2020-07-24	Norrbotten	8
2020-07-23	Norrbotten	6
2020-07-22	Norrbotten	5
2020-07-21	Norrbotten	7
2020-07-20	Norrbotten	8
2020-07-19	Norrbotten	0
2020-07-18	Norrbotten	0
2020-07-17	Norrbotten	10
2020-07-16	Norrbotten	11
2020-07-15	Norrbotten	8
2020-07-14	Norrbotten	13
2020-07-13	Norrbotten	3
2020-07-12	Norrbotten	0
2020-07-11	Norrbotten	4
2020-07-10	Norrbotten	22
2020-07-09	Norrbotten	13
2020-07-08	Norrbotten	14
2020-07-07	Norrbotten	10
2020-07-06	Norrbotten	38
2020-07-05	Norrbotten	2
2020-07-04	Norrbotten	0
2020-07-03	Norrbotten	30
2020-07-02	Norrbotten	14
2020-07-01	Norrbotten	7
2020-06-30	Norrbotten	4
2020-06-29	Norrbotten	52
2020-06-28	Norrbotten	0
2020-06-27	Norrbotten	2
2020-06-26	Norrbotten	68
2020-06-25	Norrbotten	63
2020-06-24	Norrbotten	55
2020-06-23	Norrbotten	103
2020-06-22	Norrbotten	51
2020-06-21	Norrbotten	0
2020-06-20	Norrbotten	2
2020-06-19	Norrbotten	19
2020-06-18	Norrbotten	65
2020-06-17	Norrbotten	66
2020-06-16	Norrbotten	56
2020-06-15	Norrbotten	48
2020-06-14	Norrbotten	41
2020-06-13	Norrbotten	33
2020-06-12	Norrbotten	42
2020-06-11	Norrbotten	13
2020-06-10	Norrbotten	12
2020-06-09	Norrbotten	11
2020-06-08	Norrbotten	30
2020-06-07	Norrbotten	0
2020-06-06	Norrbotten	7
2020-06-05	Norrbotten	16
2020-06-04	Norrbotten	20
2020-06-03	Norrbotten	15
2020-06-02	Norrbotten	9
2020-06-01	Norrbotten	21
2020-05-31	Norrbotten	0
2020-05-30	Norrbotten	3
2020-05-29	Norrbotten	21
2020-05-28	Norrbotten	6
2020-05-27	Norrbotten	10
2020-05-26	Norrbotten	7
2020-05-25	Norrbotten	9
2020-05-24	Norrbotten	0
2020-05-23	Norrbotten	1
2020-05-22	Norrbotten	3
2020-05-21	Norrbotten	6
2020-05-20	Norrbotten	7
2020-05-19	Norrbotten	2
2020-05-18	Norrbotten	3
2020-05-17	Norrbotten	1
2020-05-16	Norrbotten	3
2020-05-15	Norrbotten	2
2020-05-14	Norrbotten	6
2020-05-13	Norrbotten	12
2020-05-12	Norrbotten	3
2020-05-11	Norrbotten	11
2020-05-10	Norrbotten	2
2020-05-09	Norrbotten	0
2020-05-08	Norrbotten	4
2020-05-07	Norrbotten	5
2020-05-06	Norrbotten	8
2020-05-05	Norrbotten	7
2020-05-04	Norrbotten	4
2020-05-03	Norrbotten	1
2020-05-02	Norrbotten	1
2020-05-01	Norrbotten	7
2020-04-30	Norrbotten	9
2020-04-29	Norrbotten	7
2020-04-28	Norrbotten	1
2020-04-27	Norrbotten	10
2020-04-26	Norrbotten	2
2020-04-25	Norrbotten	0
2020-04-24	Norrbotten	8
2020-04-23	Norrbotten	15
2020-04-22	Norrbotten	5
2020-04-21	Norrbotten	3
2020-04-20	Norrbotten	8
2020-04-19	Norrbotten	2
2020-04-18	Norrbotten	1
2020-04-17	Norrbotten	15
2020-04-16	Norrbotten	13
2020-04-15	Norrbotten	3
2020-04-14	Norrbotten	4
2020-04-13	Norrbotten	17
2020-04-12	Norrbotten	2
2020-04-11	Norrbotten	2
2020-04-10	Norrbotten	6
2020-04-09	Norrbotten	5
2020-04-08	Norrbotten	12
2020-04-07	Norrbotten	17
2020-04-06	Norrbotten	10
2020-04-05	Norrbotten	2
2020-04-04	Norrbotten	3
2020-04-03	Norrbotten	6
2020-04-02	Norrbotten	8
2020-04-01	Norrbotten	5
2020-03-31	Norrbotten	6
2020-03-30	Norrbotten	5
2020-03-29	Norrbotten	2
2020-03-28	Norrbotten	4
2020-03-27	Norrbotten	4
2020-03-26	Norrbotten	3
2020-03-25	Norrbotten	5
2020-03-24	Norrbotten	6
2020-03-23	Norrbotten	5
2020-03-22	Norrbotten	4
2020-03-21	Norrbotten	3
2020-03-20	Norrbotten	5
2020-03-19	Norrbotten	1
2020-03-18	Norrbotten	0
2020-03-17	Norrbotten	1
2020-03-16	Norrbotten	0
2020-03-15	Norrbotten	0
2020-03-14	Norrbotten	0
2020-03-13	Norrbotten	1
2020-03-12	Norrbotten	0
2020-03-11	Norrbotten	4
2020-03-10	Norrbotten	0
2020-03-09	Norrbotten	1
2020-03-08	Norrbotten	0
2020-03-07	Norrbotten	0
2020-03-06	Norrbotten	0
2020-03-05	Norrbotten	0
2020-03-04	Norrbotten	0
2020-03-03	Norrbotten	0
2020-03-02	Norrbotten	0
2020-03-01	Norrbotten	0
2020-02-29	Norrbotten	0
2020-02-28	Norrbotten	0
2020-02-27	Norrbotten	0
2020-02-26	Norrbotten	0
2020-02-25	Norrbotten	0
2020-02-24	Norrbotten	0
2020-02-23	Norrbotten	0
2020-02-22	Norrbotten	0
2020-02-21	Norrbotten	0
2020-02-20	Norrbotten	0
2020-02-19	Norrbotten	0
2020-02-18	Norrbotten	0
2020-02-17	Norrbotten	0
2020-02-16	Norrbotten	0
2020-02-15	Norrbotten	0
2020-02-14	Norrbotten	0
2020-02-13	Norrbotten	0
2020-02-12	Norrbotten	0
2020-02-11	Norrbotten	0
2020-02-10	Norrbotten	0
2020-02-09	Norrbotten	0
2020-02-08	Norrbotten	0
2020-02-07	Norrbotten	0
2020-02-06	Norrbotten	0
2020-02-05	Norrbotten	0
2020-02-04	Norrbotten	0
2021-02-18	Skåne	586
2021-02-17	Skåne	611
2021-02-16	Skåne	477
2021-02-15	Skåne	349
2021-02-14	Skåne	222
2021-02-13	Skåne	355
2021-02-12	Skåne	515
2021-02-11	Skåne	691
2021-02-10	Skåne	886
2021-02-09	Skåne	204
2021-02-08	Skåne	284
2021-02-07	Skåne	215
2021-02-06	Skåne	326
2021-02-05	Skåne	488
2021-02-04	Skåne	584
2021-02-03	Skåne	799
2021-02-02	Skåne	591
2021-02-01	Skåne	428
2021-01-31	Skåne	342
2021-01-30	Skåne	615
2021-01-29	Skåne	818
2021-01-28	Skåne	311
2021-01-27	Skåne	887
2021-01-26	Skåne	548
2021-01-25	Skåne	583
2021-01-24	Skåne	309
2021-01-23	Skåne	417
2021-01-22	Skåne	795
2021-01-21	Skåne	1062
2021-01-20	Skåne	947
2021-01-19	Skåne	995
2021-01-18	Skåne	709
2021-01-17	Skåne	325
2021-01-16	Skåne	309
2021-01-15	Skåne	887
2021-01-14	Skåne	994
2021-01-13	Skåne	2292
2021-01-12	Skåne	480
2021-01-11	Skåne	1861
2021-01-10	Skåne	755
2021-01-09	Skåne	1221
2021-01-08	Skåne	1281
2021-01-07	Skåne	2116
2021-01-06	Skåne	636
2021-01-05	Skåne	1583
2021-01-04	Skåne	2473
2021-01-03	Skåne	279
2021-01-02	Skåne	202
2021-01-01	Skåne	975
2020-12-31	Skåne	1368
2020-12-30	Skåne	2325
2020-12-29	Skåne	1885
2020-12-28	Skåne	2162
2020-12-27	Skåne	342
2020-12-26	Skåne	426
2020-12-25	Skåne	599
2020-12-24	Skåne	1242
2020-12-23	Skåne	2919
2020-12-22	Skåne	1173
2020-12-21	Skåne	2271
2020-12-20	Skåne	1134
2020-12-19	Skåne	408
2020-12-18	Skåne	1373
2020-12-17	Skåne	1947
2020-12-16	Skåne	2329
2020-12-15	Skåne	1400
2020-12-14	Skåne	751
2020-12-13	Skåne	446
2020-12-12	Skåne	1993
2020-12-11	Skåne	1385
2020-12-10	Skåne	1276
2020-12-09	Skåne	1372
2020-12-08	Skåne	1446
2020-12-07	Skåne	1243
2020-12-06	Skåne	207
2020-12-05	Skåne	557
2020-12-04	Skåne	2234
2020-12-03	Skåne	1624
2020-12-02	Skåne	1031
2020-12-01	Skåne	833
2020-11-30	Skåne	764
2020-11-29	Skåne	356
2020-11-28	Skåne	377
2020-11-27	Skåne	1375
2020-11-26	Skåne	684
2020-11-25	Skåne	977
2020-11-24	Skåne	966
2020-11-23	Skåne	959
2020-11-22	Skåne	373
2020-11-21	Skåne	380
2020-11-20	Skåne	501
2020-11-19	Skåne	1169
2020-11-18	Skåne	631
2020-11-17	Skåne	648
2020-11-16	Skåne	634
2020-11-15	Skåne	148
2020-11-14	Skåne	87
2020-11-13	Skåne	1039
2020-11-12	Skåne	612
2020-11-11	Skåne	592
2020-11-10	Skåne	671
2020-11-09	Skåne	1425
2020-11-08	Skåne	123
2020-11-07	Skåne	193
2020-11-06	Skåne	403
2020-11-05	Skåne	450
2020-11-04	Skåne	562
2020-11-03	Skåne	489
2020-11-02	Skåne	501
2020-11-01	Skåne	55
2020-10-31	Skåne	31
2020-10-30	Skåne	586
2020-10-29	Skåne	482
2020-10-28	Skåne	508
2020-10-27	Skåne	337
2020-10-26	Skåne	233
2020-10-25	Skåne	29
2020-10-24	Skåne	23
2020-10-23	Skåne	267
2020-10-22	Skåne	283
2020-10-21	Skåne	309
2020-10-20	Skåne	92
2020-10-19	Skåne	315
2020-10-18	Skåne	11
2020-10-17	Skåne	13
2020-10-16	Skåne	166
2020-10-15	Skåne	115
2020-10-14	Skåne	132
2020-10-13	Skåne	75
2020-10-12	Skåne	121
2020-10-11	Skåne	1
2020-10-10	Skåne	9
2020-10-09	Skåne	62
2020-10-08	Skåne	86
2020-10-07	Skåne	74
2020-10-06	Skåne	31
2020-10-05	Skåne	102
2020-10-04	Skåne	2
2020-10-03	Skåne	1
2020-10-02	Skåne	77
2020-10-01	Skåne	81
2020-09-30	Skåne	95
2020-09-29	Skåne	44
2020-09-28	Skåne	113
2020-09-27	Skåne	1
2020-09-26	Skåne	1
2020-09-25	Skåne	63
2020-09-24	Skåne	43
2020-09-23	Skåne	40
2020-09-22	Skåne	39
2020-09-21	Skåne	73
2020-09-20	Skåne	2
2020-09-19	Skåne	5
2020-09-18	Skåne	68
2020-09-17	Skåne	51
2020-09-16	Skåne	38
2020-09-15	Skåne	41
2020-09-14	Skåne	86
2020-09-13	Skåne	2
2020-09-12	Skåne	0
2020-09-11	Skåne	44
2020-09-10	Skåne	45
2020-09-09	Skåne	48
2020-09-08	Skåne	17
2020-09-07	Skåne	62
2020-09-06	Skåne	1
2020-09-05	Skåne	6
2020-09-04	Skåne	43
2020-09-03	Skåne	34
2020-09-02	Skåne	41
2020-09-01	Skåne	7
2020-08-31	Skåne	66
2020-08-30	Skåne	3
2020-08-29	Skåne	4
2020-08-28	Skåne	40
2020-08-27	Skåne	49
2020-08-26	Skåne	53
2020-08-25	Skåne	48
2020-08-24	Skåne	90
2020-08-23	Skåne	2
2020-08-22	Skåne	5
2020-08-21	Skåne	63
2020-08-20	Skåne	55
2020-08-19	Skåne	53
2020-08-18	Skåne	46
2020-08-17	Skåne	75
2020-08-16	Skåne	3
2020-08-15	Skåne	11
2020-08-14	Skåne	40
2020-08-13	Skåne	46
